name,imageUrl,productUrl,sku,priceRegular,priceSale
9 in. Bent-Nose Internal Snap Ring Pliers,https://www.princessauto.com//ccstore/v1/images/?source=/file/v1143336042077942675/products/8597791_A0CG_00_01.jpg&height=300&width=300&_c=1766196675420,https://www.princessauto.com/en/product/PA0008597791,8597791,16.99,8.49
"2,000 lb Truck Cargo Unloader",https://www.princessauto.com//ccstore/v1/images/?source=/file/v7914676610396190412/products/9287053_A0CG_00_01.jpg&height=300&width=300&_c=1766196675421,https://www.princessauto.com/en/product/PA0009287053,9287053,129.99,99.99
5 pk Refillable Butane Lighters,https://www.princessauto.com//ccstore/v1/images/?source=/file/v5224070087425774347/products/9192519_A0CG_00_01.jpg&height=300&width=300&_c=1766196675421,https://www.princessauto.com/en/product/PA0009192519,9192519,5.99,3.99
North Of 49 Lined Mitts,https://www.princessauto.com//ccstore/v1/images/?source=/file/v8454250528044634983/products/9465386_A0CG_00_01.jpg&height=300&width=300&_c=1766196675422,https://www.princessauto.com/en/product/PA1000001987,PA1000001987,49.99,39.99
Argon Regulator/Flowmeter,https://www.princessauto.com//ccstore/v1/images/?source=/file/v5840355307062133563/products/8591158_A0CG_00_01.jpg&height=300&width=300&_c=1766196675423,https://www.princessauto.com/en/product/PA0008591158,8591158,89.99,59.99
2-in-1 18 Gauge Air Brad Nailer and Stapler,https://www.princessauto.com//ccstore/v1/images/?source=/file/v7522892005432534405/products/8990830_A0CG_00_01.jpg&height=300&width=300&_c=1766196675423,https://www.princessauto.com/en/product/PA0008990830,8990830,69.99,44.99
9 in. Bent-Nose External Snap Ring Pliers,https://www.princessauto.com//ccstore/v1/images/?source=/file/v2679631961682199507/products/8597809_A0CG_00_01.jpg&height=300&width=300&_c=1766196675424,https://www.princessauto.com/en/product/PA0008597809,8597809,16.99,8.49
2x and 6x Bifocal Magnifying Glass with LED Light,https://www.princessauto.com//ccstore/v1/images/?source=/file/v8276256646841321167/products/9148941_A0CG_00_01.jpg&height=300&width=300&_c=1766196675424,https://www.princessauto.com/en/product/PA0009148941,9148941,17.99,7.99
8 in. Heavy Duty Vise-Mount Bead Roller,https://www.princessauto.com//ccstore/v1/images/?source=/file/v1566035195217535199/products/9046145_A0CG_00_01.jpg&height=300&width=300&_c=1766196675425,https://www.princessauto.com/en/product/PA0009046145,9046145,199.99,129.99
Sea Foam Trans Tune,https://www.princessauto.com//ccstore/v1/images/?source=/file/v1240284166334379431/products/8698565_A0CG_00_01.jpg&height=300&width=300&_c=1766196675425,https://www.princessauto.com/en/product/PA0008698565,8698565,17.99,14.99
Pegboard Panel,https://www.princessauto.com//ccstore/v1/images/?source=/file/v7297037859334886973/products/9417767_A0CG_00_01.jpg&height=300&width=300&_c=1766196675425,https://www.princessauto.com/en/product/PA1000001877,PA1000001877,49.99,29.99
Ergonomic Handle Propane Torch Kit,https://www.princessauto.com//ccstore/v1/images/?source=/file/v4701193901425136898/products/9199357_A0CG_00_01.jpg&height=300&width=300&_c=1766196675426,https://www.princessauto.com/en/product/PA0009199357,9199357,59.99,39.99
RHT300 Twister Hand Riveter,https://www.princessauto.com//ccstore/v1/images/?source=/file/v526643466777537078/products/2920392_A0CG_00_01.jpg&height=300&width=300&_c=1766196675426,https://www.princessauto.com/en/product/PA0002920392,2920392,39.99,32.99
"2,000A Li-ion Portable Jump Starter",https://www.princessauto.com//ccstore/v1/images/?source=/file/v383846279695070618/products/9065699_A0CG_00_01.jpg&height=300&width=300&_c=1766196675427,https://www.princessauto.com/en/product/PA0009065699,9065699,319.99,289.99
25 pc 3/8 in. dr Metric Shallow/Deep Socket Set,https://www.princessauto.com//ccstore/v1/images/?source=/file/v3350184811730908245/products/8609091_A0CG_00_01.jpg&height=300&width=300&_c=1766196675427,https://www.princessauto.com/en/product/PA0008609091,8609091,79.99,54.99
9 in. Straight-Nose External Snap Ring Pliers,https://www.princessauto.com//ccstore/v1/images/?source=/file/v4436112232389582492/products/8600728_A0CG_00_01.jpg&height=300&width=300&_c=1766196675428,https://www.princessauto.com/en/product/PA0008600728,8600728,16.99,8.49
389cc OHV Gas Engine,https://www.princessauto.com//ccstore/v1/images/?source=/file/v1809863416327917896/products/4770558_A0CG_00_01.jpg&height=300&width=300&_c=1766196675428,https://www.princessauto.com/en/product/PA0004770558,4770558,1299.99,999.99
4-1/2 Gallon Heated Bucket,https://www.princessauto.com//ccstore/v1/images/?source=/file/v2190723662445428092/products/8019823_A0CG_00_01.jpg&height=300&width=300&_c=1766196675428,https://www.princessauto.com/en/product/PA0008019823,8019823,89.99,79.99
40-Sheet Grey Microfibre Cloth Roll,https://www.princessauto.com//ccstore/v1/images/?source=/file/v994981570185862728/products/9208471_A0CG_00_01.jpg&height=300&width=300&_c=1766196675429,https://www.princessauto.com/en/product/PA0009208471,9208471,14.99,11.99
Engine Brite Original Engine Degreaser,https://www.princessauto.com//ccstore/v1/images/?source=/file/v8310468923561876391/products/9199167_A0CG_00_01.jpg&height=300&width=300&_c=1766196675429,https://www.princessauto.com/en/product/PA0009199167,9199167,11.99,6.99
5 in. Metal Ice Skimmer with Ice Chipper,https://www.princessauto.com//ccstore/v1/images/?source=/file/v4232814251211518495/products/9253089_A0CG_00_01.jpg&height=300&width=300&_c=1766196675430,https://www.princessauto.com/en/product/PA0009253089,9253089,14.99,11.99
Rotella T6 5W40 Synthetic Blend Heavy Duty Engine Oil,https://www.princessauto.com//ccstore/v1/images/?source=/file/v5996693925787880614/products/8633133_A0CG_00_01.jpg&height=300&width=300&_c=1766196675431,https://www.princessauto.com/en/product/PA0008633133,8633133,64.99,56.99
Spray Nine Heavy Duty Cleaner/Degreaser,https://www.princessauto.com//ccstore/v1/images/?source=/file/v8413173442736168063/products/8652901_A0CG_00_01.jpg&height=300&width=300&_c=1766196675431,https://www.princessauto.com/en/product/PA0008652901,8652901,34.99,24.99
Heavy Duty Industrial Torch Kit,https://www.princessauto.com//ccstore/v1/images/?source=/file/v3548363972174159368/products/9199365_A0CG_00_01.jpg&height=300&width=300&_c=1766196675431,https://www.princessauto.com/en/product/PA0009199365,9199365,89.99,69.99
"12,000 lb 12V DC Winch",https://www.princessauto.com//ccstore/v1/images/?source=/file/v3244511664897286329/products/8942724_A0CG_00_01.jpg&height=300&width=300&_c=1766196675432,https://www.princessauto.com/en/product/PA0008942724,8942724,649.99,449.99
2 pc Double-Sided Spot Weld Cutter Set,https://www.princessauto.com//ccstore/v1/images/?source=/file/v6086350295700839551/products/9003872_A0CG_00_01.jpg&height=300&width=300&_c=1766196710454,https://www.princessauto.com/en/product/PA0009003872,9003872,24.99,9.99
8 Gallon Waste Oil Drain,https://www.princessauto.com//ccstore/v1/images/?source=/file/v5986126840294175131/products/9419714_A0CG_00_01.jpg&height=300&width=300&_c=1766196710455,https://www.princessauto.com/en/product/PA0009419714,9419714,129.99,99.99
30 Gallon Portable Air Compressor,https://www.princessauto.com//ccstore/v1/images/?source=/file/v7852021459343057180/products/9204868_A0CG_00_01.jpg&height=300&width=300&_c=1766196710457,https://www.princessauto.com/en/product/PA0009204868,9204868,1399.99,999.99
ST175/80R13 5-Bolt Trailer Tire Assembly,https://www.princessauto.com//ccstore/v1/images/?source=/file/v6671141206029148308/products/8786386_A0CG_00_01.jpg&height=300&width=300&_c=1766196710457,https://www.princessauto.com/en/product/PA0008786386,8786386,199.99,119.99
Sea Foam Top Engine Cleaner and Lube,https://www.princessauto.com//ccstore/v1/images/?source=/file/v803011567562877768/products/8698516_A0CG_00_01.jpg&height=300&width=300&_c=1766196710458,https://www.princessauto.com/en/product/PA0008698516,8698516,19.99,14.99
1 in. dr Air Impact Wrench with Extended Anvil,https://www.princessauto.com//ccstore/v1/images/?source=/file/v1759411943058122364/products/9180233_A0CG_00_01.jpg&height=300&width=300&_c=1766196710459,https://www.princessauto.com/en/product/PA0009180233,9180233,429.99,299.99
LED 250 Lumen Laser Penlight,https://www.princessauto.com//ccstore/v1/images/?source=/file/v2844244660764818929/products/9325408_A0CG_00_01.jpg&height=300&width=300&_c=1766196710461,https://www.princessauto.com/en/product/PA0009325408,9325408,27.99,22.99
Bicycle Wrench,https://www.princessauto.com//ccstore/v1/images/?source=/file/v1107769390569497002/products/9510249_A0CG_00_01.jpg&height=300&width=300&_c=1766196710461,https://www.princessauto.com/en/product/PA0009510249,9510249,3.99,2.99
Long-Lasting Rust Protectant,https://www.princessauto.com//ccstore/v1/images/?source=/file/v4031482357213180795/products/9118142_A0CG_en_01.jpg&height=300&width=300&_c=1766196710462,https://www.princessauto.com/en/product/PA0009118142,9118142,15.99,11.99
"2,500A Jump Starter with Power Bank",https://www.princessauto.com//ccstore/v1/images/?source=/file/v3413424766661797277/products/9481441_A0CG_00_01.jpg&height=300&width=300&_c=1766196710465,https://www.princessauto.com/en/product/PA0009481441,9481441,349.99,239.99
3/8 in. dr Magnetic Socket Rails,https://www.princessauto.com//ccstore/v1/images/?source=/file/v4269440539438912829/products/9467424_A0CG_00_01.jpg&height=300&width=300&_c=1766196710466,https://www.princessauto.com/en/product/PA1000002003,PA1000002003,24.99,19.99
Vacuum and Fuel Pump Tester,https://www.princessauto.com//ccstore/v1/images/?source=/file/v966216496709836053/products/9154899_A0CG_00_01.jpg&height=300&width=300&_c=1766196710467,https://www.princessauto.com/en/product/PA0009154899,9154899,32.99,17.99
"10,000 lb Weld-On 2-Speed Drop Leg Trailer Jack",https://www.princessauto.com//ccstore/v1/images/?source=/file/v8906932932702607327/products/9089418_A0CG_00_01.jpg&height=300&width=300&_c=1766196710468,https://www.princessauto.com/en/product/PA0009089418,9089418,299.99,199.99
8 in. 36 Grit Aluminum Oxide Bench Grinder Wheel,https://www.princessauto.com//ccstore/v1/images/?source=/file/v1646114492611454765/products/8037269_A0CG_00_01.jpg&height=300&width=300&_c=1766196710469,https://www.princessauto.com/en/product/PA0008037269,8037269,34.99,27.99
21 pc Punch Set,https://www.princessauto.com//ccstore/v1/images/?source=/file/v8977281217122557991/products/9479049_A0CG_00_01.jpg&height=300&width=300&_c=1766196710469,https://www.princessauto.com/en/product/PA0009479049,9479049,39.99,24.99
2-3/4 in. Bad Lipstick Rippin' Rap Lure,https://www.princessauto.com//ccstore/v1/images/?source=/file/v2641615799323275261/products/9252776_A0CG_00_01.jpg&height=300&width=300&_c=1766196710470,https://www.princessauto.com/en/product/PA0009252776,9252776,10.99,8.99
3 pc Cobalt Step Drill Bit Set,https://www.princessauto.com//ccstore/v1/images/?source=/file/v5277165825192851043/products/8584237_A0CG_00_01.jpg&height=300&width=300&_c=1766196710470,https://www.princessauto.com/en/product/PA0008584237,8584237,59.99,29.99
Sea Foam Marine Fuel Treatment,https://www.princessauto.com//ccstore/v1/images/?source=/file/v5206104212485664606/products/9037300_A0CG_00_01.jpg&height=300&width=300&_c=1766196710470,https://www.princessauto.com/en/product/PA0009037300,9037300,17.99,14.99
42 to 90 in. Tilting TV Wall Mount,https://www.princessauto.com//ccstore/v1/images/?source=/file/v6926537190532091133/products/8999013_A0CG_00_01.jpg&height=300&width=300&_c=1766196710471,https://www.princessauto.com/en/product/PA0008999013,8999013,44.99,23.99
4-Slot Magnetic Pry Bar Holders,https://www.princessauto.com//ccstore/v1/images/?source=/file/v3844049010313065376/products/9467465_A0CG_00_01.jpg&height=300&width=300&_c=1766196710472,https://www.princessauto.com/en/product/PA1000002006,PA1000002006,39.99,31.99
AutoLink AL329 OBDII/EOBD Code Reader,https://www.princessauto.com//ccstore/v1/images/?source=/file/v6075279230041288239/products/8792095_A0CG_00_01.jpg&height=300&width=300&_c=1766196710472,https://www.princessauto.com/en/product/PA0008792095,8792095,69.99,59.99
12-Slot Magnetic Wrench Holders,https://www.princessauto.com//ccstore/v1/images/?source=/file/v6710318287801202948/products/9467440_A0CG_00_01.jpg&height=300&width=300&_c=1766196710473,https://www.princessauto.com/en/product/PA1000002011,PA1000002011,39.99,31.99
196cc OHV Gas Engine,https://www.princessauto.com//ccstore/v1/images/?source=/file/v6969416016027817865/products/9175605_A0CG_00_01.jpg&height=300&width=300&_c=1766196710473,https://www.princessauto.com/en/product/PA0009175605,9175605,799.99,599.99
0.035 dia. x 1 lb Aluminum Welding Wire,https://www.princessauto.com//ccstore/v1/images/?source=/file/v6761124813050896409/products/0142422_A0CG_00_01.jpg&height=300&width=300&_c=1766196710473,https://www.princessauto.com/en/product/PA0000142422,142422,19.99,14.99
Polyurethane Air Hose,https://www.princessauto.com//ccstore/v1/images/?source=/file/v86994116675113374/products/9324757_A0CG_00_01.jpg&height=300&width=300&_c=1766196710474,https://www.princessauto.com/en/product/PA1000002406,PA1000002406,29.99,21.99
27 Ton 212cc Log Splitter,https://www.princessauto.com//ccstore/v1/images/?source=/file/v4282535107374724896/products/9015918_A0CG_00_01.jpg&height=300&width=300&_c=1766196710474,https://www.princessauto.com/en/product/PA0009015918,9015918,1799.99,1399.99
14 pc 1/2 in. dr Crowfoot Wrench Set,https://www.princessauto.com//ccstore/v1/images/?source=/file/v7553917298880954528/products/9434200_A0CG_00_01.jpg&height=300&width=300&_c=1766196710475,https://www.princessauto.com/en/product/PA1000001924,PA1000001924,129.99,89.99
66 to 110 lb Switchable Multi-Angle Welding Magnet,https://www.princessauto.com//ccstore/v1/images/?source=/file/v2147006796045733284/products/9077439_A0CG_00_01.jpg&height=300&width=300&_c=1766196710475,https://www.princessauto.com/en/product/PA0009077439,9077439,21.99,12.99
40 Ton Pneumatic/Hydraulic Shop Press with Safety Cage,https://www.princessauto.com//ccstore/v1/images/?source=/file/v4793458871160468081/products/9081613_A0CG_00_01.jpg&height=300&width=300&_c=1766196710475,https://www.princessauto.com/en/product/PA0009081613,9081613,1599.99,1099.99
Brake Spring Pliers,https://www.princessauto.com//ccstore/v1/images/?source=/file/v4078891063865315331/products/9121260_A0CG_00_01.jpg&height=300&width=300&_c=1766196710476,https://www.princessauto.com/en/product/PA0009121260,9121260,15.99,8.99
"2 pk 2 in. x 10 ft 4,000 lb Ratchet Tie-Down Strap Set",https://www.princessauto.com//ccstore/v1/images/?source=/file/v5691539753405475140/products/8252066_A0CG_00_01.jpg&height=300&width=300&_c=1766196710476,https://www.princessauto.com/en/product/PA0008252066,8252066,39.99,24.99
12 pc Router Bit Set,https://www.princessauto.com//ccstore/v1/images/?source=/file/v8991837364151664916/products/8535528_A0CG_00_01.jpg&height=300&width=300&_c=1766196710477,https://www.princessauto.com/en/product/PA0008535528,8535528,34.99,21.99
Faucet Cartridge Puller,https://www.princessauto.com//ccstore/v1/images/?source=/file/v4112303670630027984/products/9112020_A0CG_00_01.jpg&height=300&width=300&_c=1766196710477,https://www.princessauto.com/en/product/PA0009112020,9112020,14.99,9.99
4.10 x 3.50-4 Flat-Free Wheel Assembly,https://www.princessauto.com//ccstore/v1/images/?source=/file/v7509926770042630745/products/8309825_A0CG_00_01.jpg&height=300&width=300&_c=1766196710477,https://www.princessauto.com/en/product/PA0008309825,8309825,39.99,24.99
688cc V-Twin GX690 OHV Gas Engine with Electric Start and 1-1/8 in. Shaft,https://www.princessauto.com//ccstore/v1/images/?source=/file/v7344742268301952801/products/8800971_A0CG_00_01.jpg&height=300&width=300&_c=1766196710478,https://www.princessauto.com/en/product/PA0008800971,8800971,2999.99,2799.99
2 in. Clamp-On Tractor Bucket Hitch Receiver Adapter,https://www.princessauto.com//ccstore/v1/images/?source=/file/v2965617422522395311/products/9106667_A0CG_00_01.jpg&height=300&width=300&_c=1766196710478,https://www.princessauto.com/en/product/PA0009106667,9106667,79.99,59.99
"45,000 BTU 540° Tank-Top Propane Heater",https://www.princessauto.com//ccstore/v1/images/?source=/file/v6693827935934720195/products/8945073_A0CG_00_01.jpg&height=300&width=300&_c=1766196710479,https://www.princessauto.com/en/product/PA0008945073,8945073,159.99,109.99
"3 in. 20V Brushless Cut-Off Saw, Tool Only",https://www.princessauto.com//ccstore/v1/images/?source=/file/v6766886436062621772/products/9419516_A0CG_00_01.jpg&height=300&width=300&_c=1766196745605,https://www.princessauto.com/en/product/PA0009419516,9419516,79.99,67.99
